W Json	1	1	3.3553671
R Json	1	1	0.4160747
W Json	1	2	2.9433848
R Json	1	2	0.4225160
W Json	1	3	2.9496304
R Json	1	3	0.3931769
W Json	1	4	2.9297818
R Json	1	4	0.4246791
W Json	1	5	2.8844972
R Json	1	5	0.3993490
W Json	1	6	2.9921069
R Json	1	6	0.3813540
W Json	1	7	2.9507904
R Json	1	7	0.3920413
W Json	1	8	2.9246785
R Json	1	8	0.4224849
W Json	1	9	2.9386216
R Json	1	9	0.3873978
W Json	1	10	2.9241471
R Json	1	10	0.3961154
